# Init-related string xrefs in switchd
# Format: STRING @ string_addr  used in FUNCTION @ entry_addr  (size, type)

  "    -V: Display switchd version information.\n"              @ 0x1131859c   in FUN_10007a04              @ 0x10007a04 (size=244)
  "ERROR: SOC unit %d attach failed\n"                          @ 0x1132bfa0   in FUN_1008ec20              @ 0x1008ec20 (size=3500)
  "bcm_linkscan_interval"                                       @ 0x1132c33c   in FUN_1008f9cc              @ 0x1008f9cc (size=1296)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1132c4e4   in FUN_1009cc34              @ 0x1009cc34 (size=364)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1132c4e4   in FUN_1009d398              @ 0x1009d398 (size=364)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11336f70   in FUN_1009f5fc              @ 0x1009f5fc (size=368)
  "%s: soc_init error : %s\n"                                   @ 0x11339918   in FUN_100a3680              @ 0x100a3680 (size=1116)
  "%s: soc_mmu_init error : %s\n"                               @ 0x11339954   in FUN_100a3680              @ 0x100a3680 (size=1116)
  "%s: bcm_attach error : %s\n"                                 @ 0x11339978   in FUN_100a3680              @ 0x100a3680 (size=1116)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1133b46c   in FUN_100a91d8              @ 0x100a91d8 (size=1292)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1133b46c   in FUN_100a91d8              @ 0x100a91d8 (size=1292)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1133b46c   in FUN_100a91d8              @ 0x100a91d8 (size=1292)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1133b46c   in FUN_100a91d8              @ 0x100a91d8 (size=1292)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1133b46c   in FUN_100a67b0              @ 0x100a67b0 (size=176)
  "%s: ERROR: attach failed: %s\n"                              @ 0x1133d0b8   in FUN_100b2760              @ 0x100b2760 (size=3568)
  "%s: ERROR: attach failed: %s\n"                              @ 0x1133d0b8   in FUN_100b2760              @ 0x100b2760 (size=3568)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11340568   in FUN_100c479c              @ 0x100c479c (size=872)
  "%s: Error: Could not get linkscan state for port %s\n"       @ 0x11342174   in FUN_100cfcdc              @ 0x100cfcdc (size=7072)
  "bcm_linkscan_interval"                                       @ 0x11342274   in FUN_100cfcdc              @ 0x100cfcdc (size=7072)
  "%s: Error: Failed to disable linkscan: %s\n"                 @ 0x113422e8   in FUN_100cfcdc              @ 0x100cfcdc (size=7072)
  "%s: Error: Same port can't use both software and hardware l  @ 0x11342314   in FUN_100cfcdc              @ 0x100cfcdc (size=7072)
  "%s: Error: Failed to enable linkscan: %s\n"                  @ 0x113423fc   in FUN_100cfcdc              @ 0x100cfcdc (size=7072)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11348fd0   in FUN_10106294              @ 0x10106294 (size=892)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11348fd0   in FUN_101067e8              @ 0x101067e8 (size=7268)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11348fd0   in FUN_101067e8              @ 0x101067e8 (size=7268)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11349374   in FUN_10109058              @ 0x10109058 (size=752)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11349374   in FUN_10109058              @ 0x10109058 (size=752)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11349374   in FUN_10109348              @ 0x10109348 (size=876)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11349374   in FUN_101096b4              @ 0x101096b4 (size=260)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11349374   in FUN_101096b4              @ 0x101096b4 (size=260)
  "sysconf_attach: bcm device init failed\n"                    @ 0x11349428   in FUN_10109348              @ 0x10109348 (size=876)
  "sysconf_attach: bcm device init failed\n"                    @ 0x11349428   in FUN_10109348              @ 0x10109348 (size=876)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1134ac8c   in FUN_10110fd4              @ 0x10110fd4 (size=124)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11354b94   in FUN_10133400              @ 0x10133400 (size=2676)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11356138   in FUN_10145494              @ 0x10145494 (size=440)
  "MIM_CLI: Error: bcm_mim_init failed, %s\n"                   @ 0x113609f0   in FUN_10175eb8              @ 0x10175eb8 (size=764)
  "MPLS_CLI: Error: bcm_mpls_init failed, %s\n"                 @ 0x1136201c   in FUN_1017d394              @ 0x1017d394 (size=964)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x113643a0   in FUN_1018be5c              @ 0x1018be5c (size=1992)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x113643a0   in FUN_1018c624              @ 0x1018c624 (size=1196)
  "Warning:  init failed.  Will attempt register\n"             @ 0x11365198   in FUN_101912f4              @ 0x101912f4 (size=1504)
  "%s: trunk init failed: %s\n"                                 @ 0x1136e010   in FUN_101a1a04              @ 0x101a1a04 (size=5576)
  "%s: trunk deinit failed: %s\n"                               @ 0x1136e034   in FUN_101a1a04              @ 0x101a1a04 (size=5576)
  "WLAN_CLI: Error: bcm_wlan_init failed, %s\n"                 @ 0x1136ff7c   in FUN_101b263c              @ 0x101b263c (size=904)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11371a44   in FUN_101bf628              @ 0x101bf628 (size=3844)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11371a44   in FUN_101bf628              @ 0x101bf628 (size=3844)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11371a44   in FUN_101bd530              @ 0x101bd530 (size=7076)
  "L3 DEFIP IPV4 Routes Add"                                    @ 0x11374dd0   in FUN_101d8854              @ 0x101d8854 (size=12256)
  "bcm_port_linkscan_get: port %d: %s\n"                        @ 0x11376410   in FUN_101ec974              @ 0x101ec974 (size=3372)
  "bcm_port_linkscan_set: port %d: %s\n"                        @ 0x11376434   in FUN_101ec974              @ 0x101ec974 (size=3372)
  "bcm_port_linkscan_set: port %d: %s\n"                        @ 0x11376434   in FUN_101ec974              @ 0x101ec974 (size=3372)
  "bcm_port_linkscan_set: port %d: %s\n"                        @ 0x11376434   in FUN_101ed6a0              @ 0x101ed6a0 (size=420)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1137692c   in FUN_10200648              @ 0x10200648 (size=2608)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1137692c   in FUN_10201078              @ 0x10201078 (size=1164)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1137692c   in FUN_101fc8f0              @ 0x101fc8f0 (size=2988)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1137692c   in FUN_101fc320              @ 0x101fc320 (size=1488)
